,feature,class
37,"[-3.2391779e+02  7.5213692e+01 -1.4834474e+01  4.1724277e+01
  1.1666705e+01 -8.6442798e-01 -1.2899758e+01  6.4119496e+00
 -1.9843960e+01  1.3744463e+00 -1.2640809e+01 -4.3894482e+00
 -5.1685305e+00 -3.8333213e+00 -1.1164575e+00  1.4641457e+00
 -4.3037214e+00  3.4286258e+00 -1.5646048e+00 -7.1487513e+00
 -6.7817163e+00 -2.8108227e+00 -8.0980778e+00 -5.4867086e+00
  4.9261215e-01 -3.9704248e-01 -6.9183594e-01 -4.2972252e-02
  2.1018586e+00  5.4806423e+00  8.0174303e+00  7.9146791e+00
  5.7454782e+00  3.4978101e+00  4.6094446e+00  4.8813810e+00
  5.2907825e+00  2.8236766e+00  2.4241204e+00  1.0680615e+00]",Anger
38,"[-3.4753180e+02  7.5724022e+01 -1.6203934e+01  4.1530624e+01
  1.0999409e+01  5.3356557e+00 -1.5764172e+01  5.3559055e+00
 -2.2199280e+01  3.6287704e+00 -1.5548802e+01 -2.0956564e+00
 -6.7006021e+00 -5.8543086e+00 -1.1166792e+00  3.6506468e-01
 -5.0649309e+00  1.3271121e+00 -1.3126266e+00 -5.2912526e+00
 -5.3350658e+00 -2.3895128e+00 -7.1038046e+00 -5.5293670e+00
 -3.9158988e+00 -4.5948882e+00 -3.6929102e+00 -9.2049038e-01
 -3.6790662e+00 -9.4909418e-01  4.8201716e-01  4.5815936e-01
  2.9470122e+00  3.3898345e-01  1.8393713e+00  3.8788331e+00
  3.7764411e+00  3.6020172e+00  1.5160061e+00 -3.8274400e-02]",Anger
39,"[-3.5287122e+02  7.8478096e+01 -1.2100781e+01  4.2512321e+01
  1.0584662e+01  7.3350177e+00 -1.4503639e+01  6.0289288e+00
 -2.2315187e+01  4.1427641e+00 -1.3543349e+01 -2.0414169e+00
 -5.7043824e+00 -7.3704071e+00 -7.5012833e-01  1.8707637e-01
 -4.9757557e+00  1.2042093e+00 -1.9405500e+00 -5.0324421e+00
 -4.6458750e+00 -1.7888178e+00 -4.7897930e+00 -4.8027577e+00
 -2.8908515e+00 -1.9673923e+00 -4.7580209e+00 -1.5360436e+00
 -5.1651340e+00 -3.8449802e+00 -6.8849671e-01 -1.2096322e+00
  2.2669733e+00  2.9660928e+00  3.9774330e+00  4.2962465e+00
  6.6256099e+00  7.1548920e+00  5.5791583e+00  3.6722381e+00]",Anger
40,"[-325.153       115.25208     -27.279823      5.3089232   -10.516263
  -18.180193      1.6460984    12.49644     -20.073944      6.7767916
   -6.952346      4.442169     -2.8447156    -5.569619     -3.5245903
    2.5715773    -5.4433804     0.528978      1.6549392    -3.8127718
   -6.0645514    -1.4307426    -4.9892654    -6.2069187    -3.1756086
   -3.3959997    -5.502712     -4.3967366    -0.87903225    0.919745
    1.9582977     3.9138296     3.0398502     3.5091922     3.9662719
    4.910166      5.7224646     4.9130383     3.8748252     3.3176596 ]",Anger
41,"[-3.2953979e+02  1.1699264e+02 -2.9339106e+01  6.8604960e+00
 -9.0606756e+00 -2.0664682e+01  3.5076506e+00  1.4945565e+01
 -1.9140482e+01  7.2450275e+00 -7.6493659e+00  4.4741178e+00
 -2.6025538e+00 -4.2106156e+00 -4.5395627e+00  3.2157733e+00
 -7.4698801e+00  1.2966729e+00  1.9458537e+00 -2.4755356e+00
 -3.8189230e+00  1.1460602e-01 -4.2673984e+00 -5.3127723e+00
 -2.5105321e+00 -1.5940031e+00 -3.9622347e+00 -2.9241562e+00
 -3.2013187e+00 -3.7409425e+00 -5.4174242e+00 -2.2195637e+00
  7.2147116e-02  3.5370021e+00  6.7205110e+00  7.6538448e+00
  6.7007904e+00  3.7070584e+00  1.8793281e+00  4.4741899e-01]",Anger
42,"[-3.3256781e+02  1.1846231e+02 -2.3346134e+01  1.1175859e+01
 -1.2101341e+01 -2.0134203e+01  8.8392267e+00  1.1523084e+01
 -2.0208382e+01  5.2615566e+00 -7.7518082e+00  3.8142364e+00
 -9.5726289e-02 -6.8877859e+00 -3.0213690e+00  7.7159578e-01
 -1.0412705e+01 -7.9459530e-01 -1.3423637e+00 -6.4263358e+00
 -3.2892904e+00 -2.2332296e+00 -4.5228329e+00 -5.2261844e+00
 -2.7437091e+00 -3.0361311e+00 -3.2891147e+00 -1.2292800e+00
 -2.8596928e+00 -4.0840211e+00 -5.0586643e+00 -4.2102590e+00
 -2.4921510e+00 -1.4371911e+00  1.5472403e+00  3.0728288e+00
  3.8792524e+00  3.3583646e+00  1.4505552e+00 -3.6923528e-01]",Anger
43,"[-4.4531537e+02  8.2167099e+01 -5.1063833e+00  2.2712790e+01
 -1.2173768e+01 -6.5433211e+00 -8.5045141e-01  8.4492426e+00
 -1.6304207e+01  5.0320702e+00 -4.4586620e+00  4.7632818e+00
 -7.3041577e+00  5.3808336e+00 -7.6139460e+00 -9.7143388e-01
 -2.4540813e+00 -4.2728215e-02 -3.1912453e+00  5.5799727e+00
  1.5470655e+00  5.7897389e-01 -4.4395576e+00  2.7872312e+00
  1.9270382e+00  4.2992978e+00  8.6952925e+00  5.0981159e+00
 -2.2900298e+00  3.0846071e+00  2.2302933e-01  3.1031675e+00
  2.8566227e+00  5.2328591e+00  8.0230589e+00  7.5008793e+00
  7.6785383e+00  3.0167685e+00  3.9691436e+00  3.9298196e+00]",Anger
44,"[-3.39121277e+02  1.17063805e+02 -2.10174942e+01  1.48218374e+01
 -1.38606243e+01 -1.69970589e+01  4.04246616e+00  1.31786890e+01
 -2.28238220e+01  8.62364197e+00 -7.79706335e+00  3.93821669e+00
 -9.30005610e-01 -5.69947481e+00 -3.24087954e+00  4.05477375e-01
 -9.09624290e+00  5.76485693e-01 -3.29296732e+00 -5.16511059e+00
 -3.65467358e+00 -1.38122571e+00 -4.47313023e+00 -4.89666939e+00
 -2.03317237e+00 -3.57057667e+00 -3.96367717e+00 -8.54912221e-01
 -3.29694390e+00 -2.86234713e+00 -4.32193947e+00 -2.50270081e+00
 -2.31389570e+00 -1.06808281e+00  1.89320698e-01  1.69584036e+00
  2.74075365e+00  2.23713493e+00  1.12626016e+00  4.18034822e-01]",Anger
45,"[-2.52563934e+02  8.68159256e+01 -6.19255676e+01  4.49045029e+01
 -3.05040245e+01  4.42183065e+00 -2.36684456e+01 -5.08711481e+00
 -1.39596453e+01 -2.32617111e+01 -7.39142001e-01 -1.46132965e+01
 -2.34387845e-01 -1.51877956e+01  3.72715330e+00 -2.57766962e+00
 -1.31077013e+01 -4.22149849e+00 -6.37191772e+00 -4.22903824e+00
 -4.81047392e+00  5.93711233e+00  5.09567261e-01  7.64656162e+00
  4.89169598e+00  4.00686359e+00  5.58216000e+00 -3.13109130e-01
  4.02583647e+00  5.09830773e-01  9.06895447e+00  5.56789637e+00
  3.48957014e+00  2.91764450e+00 -1.51066110e-01  3.45244670e+00
  1.37164497e+00  4.20557833e+00  1.27141476e+00  1.52381277e+00]",Anger
46,"[-6.1231238e+02  3.9482410e+01 -3.9357337e-01  3.1527878e+01
  1.2390182e+00  6.1724925e+00 -4.8703198e+00  2.9732687e+00
 -8.2892170e+00  2.1364677e-01 -7.6987057e+00  3.6621709e+00
 -4.5996914e+00  5.5575013e+00 -3.0901310e+00  2.8957772e+00
 -3.0922458e+00  2.1766975e+00 -5.9669676e+00  1.8693465e+00
 -4.9684348e+00 -2.2780794e-01 -3.5393641e+00  5.5710268e-01
 -2.6897285e+00 -1.1009216e+00 -1.4210309e+00  3.1779060e-01
 -1.7000605e+00  1.9511819e-01  3.5070845e-01  1.2641363e+00
  7.7352041e-01  1.2031389e+00  1.5365932e+00  1.5964254e+00
  1.8953317e+00  1.0433712e+00  1.2387668e+00  6.8649995e-01]",Anger
47,"[-3.6300458e+02  1.0212936e+02 -1.5740383e+01  1.1342085e+01
 -3.6242900e+00 -9.3631363e+00  9.0037388e-01  1.7133263e+01
 -1.2562229e+01  8.2683525e+00 -4.0480628e+00  1.4834253e+00
 -1.2986512e+00 -3.4713752e+00 -5.2214417e+00  4.0193939e+00
 -6.0290947e+00  7.6603048e-02 -1.0443325e+00 -2.5910356e+00
 -8.4179592e+00 -1.6769010e-01 -2.4772456e+00 -4.0476561e+00
  9.5352036e-01  1.9587758e+00  3.3011177e-01 -4.4170138e-01
  9.3383205e-01 -1.5529324e+00 -3.3638012e+00 -1.0211694e+00
 -2.6689172e+00  5.0290710e-01  1.3174564e+00  4.9125439e-01
  3.5506279e+00  3.6807375e+00  2.8635726e+00  3.0953345e+00]",Anger
48,"[-3.5950208e+02  1.0971724e+02 -1.7567949e+01  1.5114255e+01
 -1.5080862e+00 -1.2805632e+01  2.3832903e+00  1.7901495e+01
 -1.6169722e+01  1.1184375e+01 -5.7556906e+00  3.5264270e+00
 -1.9593022e+00 -2.4575975e+00 -4.0826283e+00  2.4339073e+00
 -7.1341619e+00  2.3876948e+00  4.0822935e-01 -9.6801811e-01
 -7.8721871e+00  2.2823932e+00 -4.0667748e+00 -6.7886701e+00
  8.1891322e-01  8.7583494e-01 -2.5975604e+00 -8.3815134e-01
  6.7534453e-01  3.9270109e-01 -2.2477472e+00 -1.5532354e-01
 -2.0393217e+00  8.6606133e-01  2.6772151e+00  3.1276300e+00
  4.2949696e+00  2.6140435e+00  1.2758994e+00  7.0443672e-01]",Anger
49,"[-3.7578381e+02  1.0152224e+02 -1.3464675e+01  1.5887541e+01
 -5.9632287e+00 -7.1480770e+00  9.5868158e-01  1.5188524e+01
 -1.6753208e+01  8.0630999e+00 -6.4538646e+00  3.2100122e+00
 -1.3355745e+00 -4.5459599e+00 -4.2329431e+00  2.1453838e+00
 -8.8964958e+00  6.0161865e-01 -9.4049329e-01 -3.8624642e+00
 -7.8597555e+00  9.6272308e-01 -2.8686707e+00 -5.9987884e+00
  4.9392160e-02 -7.0661038e-01 -3.4084001e+00  2.3939104e+00
  9.3359810e-01 -2.2732708e+00 -1.1839876e+00 -1.0683583e+00
 -1.7162648e+00  8.4248787e-01  2.8126818e-01 -4.9666655e-01
  2.5155642e+00  3.3432791e+00  3.9623997e+00  3.2873430e+00]",Anger
50,"[-3.7741959e+02  1.0353772e+02 -1.2315761e+01  1.9374599e+01
 -2.0885453e+00 -7.7439837e+00  2.3962052e+00  1.5928568e+01
 -1.5743167e+01  7.9235072e+00 -5.3964581e+00  4.6219964e+00
  2.0538688e-01 -5.2478189e+00 -4.3233905e+00  1.7752209e+00
 -8.0181541e+00 -1.0496939e+00 -9.1627449e-01 -3.7163897e+00
 -7.4434519e+00  5.6537831e-01 -7.4740779e-01 -5.9776435e+00
  4.2125073e-01 -1.5882337e-03 -4.1490102e+00  1.2845079e+00
  1.0991429e+00 -1.0272588e+00 -1.4557604e+00 -1.2595309e+00
 -2.9179349e+00 -1.2824978e+00 -1.2919772e+00 -4.1459051e-01
  2.5860040e+00  8.7039137e-01 -6.4196731e-03 -9.1577929e-01]",Anger
51,"[-335.8142      108.42325     -11.2799835    25.598808     -8.431986
  -28.697922    -10.683715     14.846448    -20.784805      1.5362648
   -6.1888695    -3.4718685    -5.9805436    -1.5835768    -3.5254905
   -0.37707254   -7.448726     -2.100213     -0.82507837   -5.7502666
   -9.713849     -1.6150951    -7.187509     -6.5348964     0.5757728
    3.1033418     4.8252583     4.6972294     4.592242      2.5103319
    4.348332      4.032179      6.211582      5.9834657     4.8866415
    3.9658055     4.1119714     3.372015      4.4702005     3.4310474 ]",Anger
52,"[-3.3728488e+02  1.1224464e+02 -1.5810335e+01  2.4965797e+01
 -7.3565588e+00 -2.7068724e+01 -7.6987257e+00  1.3942494e+01
 -2.1692032e+01  4.1254191e+00 -1.0831523e+01 -4.1067195e+00
 -3.8978670e+00 -2.3180780e+00 -1.6980604e+00  3.4133074e-01
 -7.2504621e+00 -3.0883008e-01 -1.4199035e+00 -3.6175461e+00
 -8.8503151e+00 -2.2351608e-01 -6.1110930e+00 -3.4643540e+00
  2.1931181e+00  4.3771219e-01  7.7725941e-01  8.4929991e-01
  1.1420796e+00  2.7874906e+00  3.1109035e+00  2.7124243e+00
  7.7132702e-01  2.1184983e+00  2.5138543e+00  5.3876204e+00
  6.0910459e+00  3.1226354e+00  5.2026005e+00  4.0571527e+00]",Anger
53,"[-3.3214337e+02  9.8342545e+01 -1.6172779e+01  3.0117250e+01
 -1.1296543e+01 -3.1766989e+01 -7.1124997e+00  8.7280655e+00
 -2.5043003e+01  3.1197321e+00 -9.6913595e+00 -5.4422703e+00
 -2.4541588e+00 -3.1500845e+00 -2.4707134e+00 -1.7186817e+00
 -7.5651259e+00  1.0971056e+00 -1.3345497e+00 -6.4081001e+00
 -6.9582238e+00 -4.9318461e+00 -9.0534906e+00 -6.4727798e+00
 -2.1862209e+00 -3.8094037e+00 -2.8047571e-01  1.4342059e+00
  1.8426478e+00  4.3024364e+00  5.8898878e+00  5.5874486e+00
  6.0315537e+00  4.6718287e+00  3.2118790e+00  4.9761634e+00
  4.5364628e+00  3.1923790e+00  5.3653708e+00  1.4005884e+00]",Anger
54,"[-333.25424      97.72338     -17.551367     28.672356    -10.0093775
  -26.956446     -7.0194416     9.985939    -22.745275      1.0947918
   -8.697242     -6.2292113    -2.2743888    -2.9877903    -3.1145244
   -0.5094909    -8.45852       2.3551767    -1.7316421    -6.283145
   -6.2810035    -3.8009682    -8.501949     -5.768229     -3.2474272
   -4.219422     -0.79324585    2.4564552     1.941345      2.6905031
    2.8692355     1.565619      4.3195324     5.9826117     5.445104
    5.4702353     5.4385543     3.93076       5.152688      3.486649  ]",Anger
55,"[-327.047        85.67688     -21.291647     31.322426     -1.1369703
   -9.0243435   -11.363214      9.589003    -20.205858     13.158181
   -6.392089     -1.5300336    -8.682631     -1.6538467    -3.3376634
    5.631495     -6.822512      3.7342572    -3.066475     -3.310058
   -6.951278     -2.896267     -7.7786207    -2.4792514    -0.55517685
    1.689914     -1.1384324     0.3307389    -0.43374816    1.7229835
    4.863655      7.4867396     4.9702544     3.424294      2.7950637
    4.710959      3.1391108     2.7351143     3.7966053     2.6104977 ]",Anger
56,"[-3.1688773e+02  7.6889839e+01 -7.5197762e+01  4.5205055e+01
 -4.4626335e+01  1.7439547e+01 -2.6191315e+01 -9.3142252e+00
 -3.1257272e+00 -1.5319233e+01  3.1563551e+00 -1.1338472e+01
  3.6294458e+00 -1.0416058e+01  3.8250227e-02 -1.3471224e+01
 -4.6463909e+00  1.3760276e+00 -3.6680298e+00  1.4436664e+01
  9.2632303e+00  1.1199388e+01  6.2989669e+00  1.0542815e+01
  6.0097108e+00  6.2715535e+00  5.9265575e+00  3.3948057e+00
  5.4871898e+00 -1.9360873e+00  2.9054701e+00 -4.0065736e-01
  1.2534029e+00 -3.3918031e-02 -1.1809483e+00  7.3806874e-02
 -9.3141413e-01  1.4400301e+00 -2.1744781e+00 -1.1318697e+00]",Anger
57,"[-4.6432520e+02  6.7905113e+01 -3.6213512e+00  2.5321589e+01
 -7.0178518e+00  5.0514979e+00 -5.8435960e+00  7.0478697e+00
 -1.1599131e+01  9.7768993e+00 -4.3848200e+00  8.6649017e+00
 -6.8891082e+00  1.5719908e+01 -3.2188253e+00  3.5690265e+00
 -1.2497184e+00  3.3961928e+00 -6.2097378e+00 -9.2120701e-01
 -2.3170207e+00  5.6166973e+00 -2.0373356e+00  6.9981194e+00
  2.0354621e+00  4.7344871e+00  6.3406219e+00  5.0400033e+00
  8.8760036e-01  1.4425468e+00 -5.7328093e-01 -9.8411894e-01
  2.3830910e-01  3.4817348e+00 -1.3919273e-01  3.3116791e+00
  1.4204446e+00  3.8018737e+00  3.7343476e+00  3.6885493e+00]",Anger
58,"[-4.3376517e+02  3.8767864e+01 -2.1357882e+01  2.3362339e+00
 -1.8301402e+00 -1.3711274e+00 -1.0406564e+01  4.3106513e+00
 -1.9526455e+01  1.7224128e+00 -1.5411434e+00  5.4548043e-01
  1.5079056e+00  6.6900671e-01 -3.7307589e+00  2.5313036e+00
 -7.3730736e+00 -3.2072308e+00 -4.8942370e+00 -2.8063579e+00
 -2.6485112e+00  2.6440239e+00  3.8510449e+00  6.8571882e+00
  7.1943345e+00  5.1205497e+00  1.4713663e+00  1.7010725e+00
  2.4015543e+00  2.4353628e+00  1.8304802e+00  5.9658134e-01
  7.8061634e-01  8.9693481e-01  5.0603896e-01 -4.9084079e-01
  5.8766001e-01 -1.3422217e+00  7.6125991e-01 -3.8544467e-01]",Anger
59,"[-4.2271213e+02  3.9083015e+01 -6.4939370e+00  1.2014274e+01
 -7.4002275e+00 -2.1132286e+00 -5.8530803e+00 -1.6348888e+00
 -1.2060996e+01 -7.0337051e-01 -1.3204329e+01  3.3532491e+00
 -7.1687818e+00  2.0288575e+00 -4.2766275e+00 -2.7460611e+00
 -4.2665067e+00 -9.4773225e-02 -6.1261878e+00 -1.8730793e+00
 -5.1086926e+00 -2.3348711e+00 -4.6381369e+00 -5.6626225e-01
 -3.0801427e+00  6.4602099e-02 -6.0292311e-02  2.6415837e+00
  1.1027272e+00  3.2973917e+00  2.2386732e+00  2.3779531e+00
  3.6478188e+00  2.9315288e+00  2.0596967e+00  2.7094054e+00
  1.7555410e+00  9.6139044e-01  4.6573034e-01 -4.6925850e-02]",Anger
60,"[-4.5397940e+02  9.9626167e+01 -5.8568664e+00  2.0343454e+01
 -9.0979004e+00 -2.7524140e+00 -3.6693094e+00  5.5152249e+00
 -1.8000534e+01  2.1926482e+00 -8.5452032e+00 -1.4171492e+00
 -7.8440652e+00 -6.0527509e-01 -8.3693714e+00 -6.2948143e-01
 -6.9806747e+00 -1.0374337e+00 -5.7256274e+00 -7.6239347e-01
 -3.5813301e+00  3.0964333e-01 -2.6638980e+00  2.4145801e+00
  1.0647406e-01  2.0681179e+00  4.3939662e+00  3.9989810e+00
 -1.1840721e-01  2.0445588e+00  2.7009599e+00  6.3794506e-01
 -1.7896427e-01  3.7315919e+00  3.7129579e+00  4.4454718e+00
  5.4768376e+00  2.8743787e+00  3.3092961e+00  3.7147111e-01]",Anger
61,"[-3.1011044e+02  8.9686256e+01 -2.5980001e+01  2.5811237e+01
  1.1182827e+00 -1.0638528e+01 -1.0932394e+01  1.1706375e+01
 -2.0511499e+01  1.1224086e+01 -1.0166608e+01 -2.4180427e-01
 -3.7718177e+00 -3.2340980e+00 -3.0710216e+00  4.5634456e+00
 -8.0037746e+00  2.4520440e+00 -4.0601363e+00 -2.5914791e+00
 -8.2651711e+00 -1.2056559e+00 -5.0158081e+00 -2.8999507e+00
  1.7310123e+00  6.1766224e+00  3.5251324e+00  3.1534286e+00
  2.7083855e+00  1.1473806e+00  6.6273339e-02  2.2563634e+00
 -8.8973172e-02  1.6887768e-01  2.2981749e+00  3.1101143e+00
  2.9565158e+00  3.5251486e+00  4.3974457e+00  3.8890221e+00]",Anger
62,"[-312.21207      80.01067     -24.918764     27.071825     -1.3321885
  -14.506095     -5.8779287     2.9895658   -22.250902      9.4113655
   -8.49246      -1.6880444    -4.509432     -4.1450205    -0.78508306
    6.212875     -5.413492      4.120537     -1.0391693    -2.9290743
   -3.8482227    -5.4145303    -7.545745     -5.883705     -4.5348716
   -3.3015785    -2.4701827    -0.44789612    0.5470192     1.65135
    4.302062      3.5846074     3.9445682     2.8094292     5.1786594
    5.51857       2.8130162     2.4662547     1.2037755     0.4330556 ]",Anger
63,"[-3.1693005e+02  8.7672485e+01 -2.3030291e+01  2.8527403e+01
 -2.1470840e+00 -1.1090779e+01 -7.4881368e+00  5.9545102e+00
 -2.2217598e+01  8.2506037e+00 -6.0320477e+00 -3.8867585e-02
 -6.4842505e+00 -2.2310426e+00 -2.9540248e+00  4.4671001e+00
 -4.1325965e+00  4.1529365e+00 -1.8310415e+00 -1.8608637e+00
 -4.1739273e+00 -3.1485343e+00 -8.2789001e+00 -4.4262333e+00
 -3.5325623e+00 -3.6749401e+00 -2.2729115e+00  4.1276153e-02
  2.0261452e+00  1.7580752e+00  4.2815228e+00  5.6953049e+00
  3.0213521e+00  2.2639596e+00  4.3869405e+00  3.8516355e+00
  4.8316321e+00  5.8350830e+00  2.9431639e+00  1.8604833e+00]",Anger
64,"[-324.07333     80.75704     -4.747589    28.206463   -10.947601
  -20.225502    -2.6838787   15.6482935  -26.55299      7.5102777
   -9.681635     0.9890237   -1.986556     1.6082568   -2.5878088
    2.4623365   -3.8850732    2.6858633   -2.5068066   -4.770611
   -5.3743687   -4.6692414   -8.642952    -3.646778    -1.4817783
    2.1962945    1.1630379    2.281723     2.5581007    1.0622524
    3.654984     4.015611     2.7883122    2.0994227    1.910137
    4.7531667    5.503781     4.4631815    3.3762982    2.5445   ]",Anger
65,"[-3.4338660e+02  8.1951912e+01 -2.6098471e+00  3.5123936e+01
 -1.1881999e+01 -1.4961736e+01 -5.4647532e+00  1.5836394e+01
 -2.5210245e+01  7.7555022e+00 -9.6845617e+00 -1.5005231e-01
 -1.6901731e+00  2.1769333e-01 -1.6977820e+00  2.1487238e+00
 -5.6548643e+00  4.2426553e+00 -1.7792993e+00 -7.1199474e+00
 -7.0763507e+00 -1.7824769e+00 -8.2606344e+00 -6.4551914e-01
  2.2891772e+00  4.9312840e+00  8.4966129e-01  2.1593642e+00
  4.7250876e-01 -1.9101426e-01  9.1675323e-01  3.1241703e+00
  2.3938375e+00 -7.4238932e-01 -7.1385616e-01  1.7097404e+00
  1.7879543e+00  2.2597635e+00  3.8768108e+00  3.6690807e+00]",Anger
66,"[-3.4107147e+02  9.0819305e+01 -9.7345304e+00  2.8612764e+01
 -1.5381550e+01 -1.4016987e+01 -5.1440043e+00  1.0818961e+01
 -2.5014967e+01  3.7134469e+00 -7.0293283e+00 -7.2873998e-01
 -3.9598436e+00  3.3727989e-01 -1.2816178e+00  1.2057254e+00
 -4.3879213e+00  4.3823352e+00 -1.6109686e+00 -6.5314994e+00
 -6.5045018e+00 -5.2001643e+00 -1.0554072e+01 -5.6508956e+00
 -5.1635385e+00 -3.8894689e+00 -2.3070867e+00  2.7989736e+00
  4.3419933e+00  4.2056313e+00  4.4559603e+00  9.3273766e-02
 -2.0188019e+00 -1.5091456e+00  8.7502891e-01  6.2446308e+00
  5.3311515e+00  5.9988861e+00  5.0761194e+00  2.6168206e+00]",Anger
67,"[-2.2755397e+02  7.1138893e+01 -8.5626633e+01  3.5287109e+01
 -4.5362385e+01  9.8386822e+00 -2.3203587e+01 -6.0886655e+00
 -7.2028623e+00 -1.8850594e+01 -1.1036162e+00 -1.6935890e+01
  1.9065537e+00 -7.6818414e+00  7.8945522e+00  2.1409531e+00
  1.2647627e+01  1.6176323e+01 -1.0918549e+00  5.9431963e+00
 -3.3522728e-01  6.5470514e+00  4.0553136e+00  6.4659762e+00
 -6.4496952e-01 -3.1004894e+00  1.0619363e+00 -5.0699931e-01
  2.6656847e+00 -2.3108912e+00  4.1151175e+00  3.5955989e+00
  2.6824307e+00  4.0332472e-01 -4.9209818e-02  1.4800445e+00
 -1.7862731e+00  2.3808336e-01  4.5367134e-01  1.6031281e+00]",Anger
68,"[-328.17072      85.28985      -7.5184646    28.883432    -14.752781
  -13.8153925    -2.828312     11.01595     -23.116364      1.8363391
   -6.3131003    -2.9238412    -0.6876679    -2.2004092    -2.5726182
    2.1383991    -5.8002234     2.1612616    -2.3548808    -4.951646
   -4.0424156    -3.3592436    -7.7475867    -6.323499     -4.4978104
   -3.5792542    -3.068536      2.8235831     2.938723      1.1596519
    2.7438009     2.0196986     1.2926302     0.33760077    2.5333931
    2.923106      3.9003236     4.7409163     4.6450334     1.6993264 ]",Anger
69,"[-2.9569797e+02  9.5966202e+01 -2.8622597e+01  1.4323324e+01
  1.3054628e+00 -8.4302073e+00 -9.7900248e+00  1.1840704e+01
 -2.6550543e+01 -3.0700347e+00 -4.8430324e+00 -8.3230829e+00
 -1.6948859e-01 -1.2090761e+01 -9.3289480e+00  4.0861015e+00
 -6.8948669e+00 -3.6638067e+00 -1.2667054e+00 -3.8843801e+00
 -8.8226748e+00 -5.0789027e+00 -4.6663566e+00 -8.3108387e+00
  9.6098089e-01  4.9738145e+00  2.3850155e+00  7.0533352e+00
  7.4375596e+00  3.0134990e+00  6.1550508e+00  2.8131485e+00
  1.2174196e+00  9.0444869e-01  2.0623119e+00  4.6974001e+00
  3.7397621e+00  2.4302368e+00  1.0046389e+00  2.9643972e+00]",Anger
70,"[-3.0229053e+02  1.0088813e+02 -2.8397091e+01  8.5119476e+00
 -2.1292806e-01 -5.1639938e+00 -7.2679749e+00  1.4866480e+01
 -2.6003386e+01 -6.3898343e-01 -9.0510387e+00 -5.8525157e+00
 -1.7523175e+00 -8.3846779e+00 -1.1368043e+01  3.2928863e+00
 -5.7897153e+00 -3.0828831e+00 -2.1148961e+00 -3.3606043e+00
 -9.0613995e+00 -6.1787581e+00 -3.5326312e+00 -5.9782839e+00
  2.4870787e+00  7.0314102e+00  5.7448783e+00  8.1982183e+00
  7.7692795e+00  2.1396191e+00  6.0708590e+00  3.1037161e+00
  1.9944010e+00  1.7395010e+00  2.4497530e+00  6.1921268e+00
  5.8531742e+00  3.1975989e+00  3.1079471e+00  3.6961901e+00]",Anger
71,"[-4.2349689e+02  4.7190735e+01 -3.6854275e+01  7.9511366e+00
 -9.6875887e+00 -4.5789499e+00 -1.2153954e+01  5.2974844e+00
 -2.4500046e+01 -5.5676422e+00 -3.6043596e+00 -4.7349896e+00
 -6.4083633e+00 -3.0934000e+00  7.1690488e-01  6.0956678e+00
 -3.0058515e+00  5.6659136e+00  4.4185619e+00  2.2089369e+00
 -5.9561256e-02  4.8451586e+00 -2.6601262e+00 -6.2084556e-01
 -2.5279999e+00 -1.1451590e+00 -1.0305187e+00  3.6601982e-01
 -6.7687386e-01 -1.2070233e+00  9.0848452e-01  4.1925910e-01
  2.3691034e-01  1.3616027e+00  2.1535151e+00  9.9487448e-01
  1.3474717e+00  1.5960792e+00  2.2844036e+00  1.3111762e+00]",Anger
72,"[-3.1859546e+02  1.1025813e+02 -2.8458773e+01  1.5807917e+01
  3.5261693e+00 -1.0711709e+01 -6.2000737e+00  7.4487491e+00
 -2.7736727e+01 -1.5887007e+00 -6.2274561e+00 -8.6689653e+00
 -1.3589883e+00 -1.4187522e+01 -6.1648631e+00  6.3731666e+00
 -5.2248397e+00 -5.0711322e-01 -1.4862466e+00 -5.8029714e+00
 -6.2368679e+00 -4.4235115e+00 -6.2310743e+00 -7.1717343e+00
 -3.8072484e+00 -2.9129038e+00 -2.4665034e+00  3.3004689e+00
  1.9945539e+00 -3.7942362e-01  1.7551419e+00  9.0640885e-01
  8.6707659e-03  4.7859680e-03 -1.3657980e+00 -1.3492781e-01
  2.5665777e+00  3.2017357e+00  3.4141560e+00  2.9500604e+00]",Anger
73,"[-4.6371362e+02  6.7798538e+01 -3.7185404e+00  3.1203918e+01
 -5.6186776e+00  6.9275765e+00 -9.4502106e+00  9.3362150e+00
 -1.2596582e+01  1.1091657e+01 -6.7960415e+00  9.6457844e+00
 -7.8809595e+00  1.6388460e+01 -2.6626067e+00  5.6881371e+00
  6.2916541e-01  4.1082277e+00 -6.3698440e+00 -1.4474485e+00
 -3.7618961e+00  3.8771646e+00 -5.0940967e+00  6.5506315e+00
 -1.1488975e+00  3.3545070e+00 -4.4082373e-01  1.6257063e+00
 -2.2618849e+00  1.0880525e+00 -3.6738178e-01  6.6726649e-01
  1.3382213e+00  6.5253630e+00  4.0721822e+00  5.6552629e+00
  4.0578222e+00  5.7208557e+00  3.5979350e+00  4.9720860e+00]",Anger
